"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Dry weather group runners vs solo runners and no spectators (21km)"
"04/27/2024 23:08:24:326 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"54","50","21","20","0","dry","11586","3","163.74","11.88","1","164.65","12.12","163.28","11.765000000000002","17","153.56","11.59","13","155.12","11.953076923076923","148.5","10.390000000000002"
"56","50","21","20","0","dry","12396","4","135.63","10.34","2","135.67","10.364999999999998","135.6","10.305","16","146.98","11.06","8","152.81","11.54125","141.14","10.578749999999998"
"57","50","21","20","0","dry","11904","1","165.38","13.02","1","165.38","13.02","0","0","19","161.09","11.73","8","154.3","12.0075","166.02","11.522727272727275"
"55","50","21","20","0","dry","12456","2","145.24","12.31","1","145.28","12.359999999999998","145.2","12.26","18","157.5","13","12","156.89","13.430000000000001","158.73","12.13"
"58","50","21","20","0","dry","11681","5","155.56","10.44","1","155.8","10.58","155.5","10.41","15","149.03","10.72","8","150.68","11.287499999999998","147.14","10.061428571428571"
"60","50","21","20","0","dry","10335","1","143.52","9.24","0","0","0","143.52","9.24","19","143.41","9.47","12","146.95","9.853333333333333","137.36","8.82"
"61","50","21","20","0","dry","11707","5","147.83","11.1","3","147.89","11.023333333333333","147.74","11.21","15","157.18","11.61","7","151.42","12.185714285714285","162.23","11.1075"
"59","50","21","20","0","dry","12806","3","135.79","10.16","1","135.82","10.18","135.78","10.145000000000001","17","147.55","11.9","7","159.35","13.619999999999997","139.28","10.694"
"62","50","21","20","0","dry","12371","3","158.86","11.19","1","158.9","11.21","158.83","11.175","17","153.56","11.83","10","140.96","11.602","171.55","12.148571428571431"
"64","50","21","20","0","dry","10114","3","153.46","9.46","2","153.59","9.49","153.2","9.4","17","154.05","9.6","5","155.28","10.298","153.54","9.315000000000001"
"63","50","21","20","0","dry","12806","4","154.45","12.24","2","154.8","12.275","154.09","12.195","16","168.64","15.3","9","178.91","17.958888888888893","155.43","11.887142857142857"
"66","50","21","20","0","dry","10949","1","166.32","11.34","1","166.32","11.34","0","0","19","158.6","10.72","10","158.25","11.205","159","10.190000000000001"
"65","50","21","20","0","dry","11683","4","149.13","10.29","2","149.22","10.44","149.04","10.145000000000001","16","157.36","11.35","6","155.65","12.234999999999998","158.39","10.827000000000002"
