"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Dry weather group runners vs solo runners and no spectators (42.2km)"
"05/01/2024 20:49:19:117 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"65","50","42.2","20","0","dry","20912","5","303.89","7.13","4","303.89","7.13","303.87","7.13","15","284.21","6.62","8","286.61","6.680000000000001","281.46","6.55857142857143"
"68","50","42.2","20","0","dry","21286","1","277.85","6.55","1","277.85","6.55","0","0","19","293.7","6.92","13","296.19","6.986153846153846","288.3","6.763333333333333"
"67","50","42.2","20","0","dry","21451","2","261.7","6.14","1","261.72","6.14","261.68","6.14","18","265.89","6.23","6","266.07","6.283333333333333","265.8","6.200833333333334"
"69","50","42.2","20","0","dry","21398","4","260.78","6.13","1","260.78","6.13","260.78","6.13","16","268.39","6.31","12","260.1","6.138333333333333","293.28","6.805000000000001"
"72","50","42.2","20","0","dry","19511","3","270.26","6.33","1","270.28","6.33","270.25","6.33","17","273.83","6.45","8","286.39","6.739999999999999","262.67","6.195555555555556"
"70","50","42.2","20","0","dry","21451","3","302.87","7.11","1","302.98","7.12","302.82","7.11","17","290.73","6.85","6","284.31","6.6883333333333335","294.23","6.938181818181818"
"73","50","42.2","20","0","dry","19351","2","278.27","6.53","1","278.28","6.53","278.27","6.53","18","281.96","6.63","11","283.05","6.654545454545454","280.25","6.590000000000001"
"71","50","42.2","20","0","dry","20996","4","271.65","6.38","1","271.67","6.38","271.65","6.38","16","282.15","6.63","13","273.3","6.45076923076923","320.53","7.423333333333334"
"76","50","42.2","20","0","dry","18873","2","266.94","6.05","0","0","0","266.94","6.05","18","273.94","6.36","10","276.64","6.398","270.57","6.3075"
"77","50","42.2","20","0","dry","21518","0","0","0","0","0","0","0","0","20","265.66","6.26","11","256.66","6.0627272727272725","276.65","6.491111111111111"
"74","50","42.2","20","0","dry","21348","0","0","0","0","0","0","0","0","20","300.9","7.05","10","293.76","6.889","308.04","7.22"
"75","50","42.2","20","0","dry","20709","4","268.25","6.29","2","268.27","6.29","268.23","6.29","16","283.33","6.7","4","271.34","6.4875","287.33","6.764999999999999"
"78","50","42.2","20","0","dry","18987","5","261.07","6.11","4","261.07","6.115","261.07","6.11","15","282.44","6.62","7","283.41","6.661428571428571","281.59","6.588750000000001"
"79","50","42.2","20","0","dry","21215","4","273.18","6.41","1","273.22","6.41","273.17","6.410000000000001","16","275.06","6.45","5","293.04","6.864","266.89","6.25909090909091"
"80","50","42.2","20","0","dry","19371","8","260.7","6.11","4","260.72","6.11","260.69","6.11","12","264.04","6.16","4","247.35","5.7299999999999995","272.39","6.375"
"81","50","42.2","20","0","dry","18948","5","269.13","6.31","4","269.13","6.31","269.12","6.31","15","259.39","6.11","11","255.68","6.03909090909091","269.61","6.3100000000000005"
"83","50","42.2","20","0","dry","18703","4","279.76","6.55","1","279.78","6.55","279.76","6.55","16","262.41","6.16","9","269.21","6.338888888888889","253.66","5.937142857142857"
"82","50","42.2","20","0","dry","20982","4","273.37","6.42","1","273.38","6.42","273.37","6.416666666666667","16","292","6.87","10","298.66","7.0440000000000005","280.91","6.585000000000002"
"84","50","42.2","20","0","dry","18886","2","260.44","6.1","1","260.47","6.1","260.42","6.1","18","267.53","6.25","8","268.06","6.245","267.11","6.253"
"86","50","42.2","20","0","dry","18720","3","264.87","6.2","0","0","0","264.87","6.2","17","269.07","6.29","10","270.63","6.326","266.85","6.227142857142856"
"87","50","42.2","20","0","dry","20387","1","270.53","6.35","1","270.53","6.35","0","0","19","263.81","6.18","14","267.9","6.277142857142858","252.34","5.918"
"90","50","42.2","20","0","dry","19688","0","0","0","0","0","0","0","0","20","258.22","6.08","10","256.19","6.060999999999999","260.24","6.100000000000002"
"85","50","42.2","20","0","dry","21451","0","0","0","0","0","0","0","0","20","279.48","6.57","7","270.9","6.387142857142857","284.11","6.665384615384615"
"88","50","42.2","20","0","dry","21518","0","0","0","0","0","0","0","0","20","276.96","6.54","13","278.9","6.608461538461538","273.35","6.417142857142858"
"91","50","42.2","20","0","dry","21372","0","0","0","0","0","0","0","0","20","281.7","6.59","11","290.68","6.787272727272727","270.71","6.351111111111112"
"89","50","42.2","20","0","dry","21451","3","304.24","7.15","1","304.27","7.15","304.23","7.15","17","276.4","6.52","10","278.63","6.608","273.22","6.382857142857143"
"93","50","42.2","20","0","dry","19417","3","271.41","6.35","1","271.42","6.36","271.4","6.35","17","279.27","6.56","10","281.52","6.623","276.05","6.461428571428572"
"92","50","42.2","20","0","dry","18494","6","265.71","6.22","4","265.72","6.22","265.7","6.22","14","260.27","6.09","6","265.99","6.209999999999999","255.97","5.99125"
"94","50","42.2","20","0","dry","19138","3","268.53","6.29","2","268.53","6.29","268.52","6.29","17","274.97","6.44","7","261.39","6.118571428571429","284.48","6.665"
"95","50","42.2","20","0","dry","18269","4","268.29","6.28","2","268.33","6.28","268.25","6.28","16","268.06","6.31","9","263.43","6.234444444444445","274.03","6.41"
"97","50","42.2","20","0","dry","19128","0","0","0","0","0","0","0","0","20","269.67","6.33","12","276.62","6.500833333333333","259.25","6.072500000000001"
"96","50","42.2","20","0","dry","21281","2","282.3","7.02","0","0","0","282.3","7.02","18","284.51","6.85","11","278.71","6.722727272727273","293.64","7.052857142857142"
"98","50","42.2","20","0","dry","21451","0","0","0","0","0","0","0","0","20","285.74","6.76","9","287.99","6.833333333333334","283.9","6.692727272727272"
"100","50","42.2","20","0","dry","19771","0","0","0","0","0","0","0","0","20","284.43","6.79","6","300.76","7.221666666666667","277.42","6.601428571428571"
"99","50","42.2","20","0","dry","21122","3","265.94","6.24","0","0","0","265.94","6.24","17","265.48","6.24","11","268.09","6.328181818181819","260.7","6.086666666666668"
