"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"SocialDynamics.nlogo"
"Dry weather group runners vs solo runners and no spectators (10km)"
"04/22/2024 22:52:20:862 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","(mean) total-runners-in-group","(std) total-runners-in-group","(mean) avg-group-runners-finish-time","(std) avg-group-runners-finish-time","(mean) avg-group-runners-speed","(std) avg-group-runners-speed","(mean) total-socially-suspectible-runners-in-group","(std) total-socially-suspectible-runners-in-group","(mean) socially-suspectible-group-runners-avg-finish-time","(std) socially-suspectible-group-runners-avg-finish-time","(mean) socially-suspectible-group-runners-avg-speed","(std) socially-suspectible-group-runners-avg-speed","(mean) non-socially-suspectible-group-runners-avg-finish-time","(std) non-socially-suspectible-group-runners-avg-finish-time","(mean) non-socially-suspectible-group-runners-avg-speed","(std) non-socially-suspectible-group-runners-avg-speed","(mean) total-solo-runners","(std) total-solo-runners","(mean) avg-solo-runner-finish-time","(std) avg-solo-runner-finish-time","(mean) avg-solo-runner-speed","(std) avg-solo-runner-speed","(mean) total-solo-socially-suspectible-runners","(std) total-solo-socially-suspectible-runners","(mean) socially-suspectible-solo-runners-avg-finish-time","(std) socially-suspectible-solo-runners-avg-finish-time","(mean) socially-suspectible-solo-runners-avg-speed","(std) socially-suspectible-solo-runners-avg-speed","(mean) non-socially-suspectible-solo-runners-avg-finish-time","(std) non-socially-suspectible-solo-runners-avg-finish-time","(mean) non-social-suspectible-solo-runners-avg-speed","(std) non-social-suspectible-solo-runners-avg-speed"
"50","10","20","0","dry","45","9.9","0.3","0","0","6.534000000000001","0.4729524288974526","4.4","1.6852299546352716","0","0","6.534000000000001","0.4729524288974524","0","0","6.534000000000001","0.4729524288974525","10.1","0.3","0","0","6.555","0.30276228298782515","5.5","1.3601470508735443","0","0","6.5934904761904765","0.4209047059029482","0","0","6.588764285714285","0.6635431410624484"
"50","10","20","0","dry","46","9.9","0.3","0","0","6.534000000000001","0.4729524288974526","4.4","1.6852299546352716","0","0","6.534000000000001","0.4729524288974525","0","0","6.534000000000001","0.4729524288974525","10.1","0.3","0","0","6.555","0.30276228298782515","5.5","1.3601470508735443","0","0","6.593690476190476","0.4211827812966375","0","0","6.588764285714285","0.6635431410624485"
"50","10","20","0","dry","47","9.9","0.3","0","0","6.534000000000001","0.4729524288974526","4.4","1.6852299546352716","0","0","6.534000000000001","0.4729524288974525","0","0","6.534000000000001","0.4729524288974525","10.1","0.3","0","0","6.555","0.30276228298782515","5.5","1.3601470508735443","0","0","6.593690476190476","0.4211827812966375","0","0","6.588764285714285","0.6635431410624484"
"50","10","20","0","dry","48","10","0","0","0","6.534000000000001","0.4729524288974526","4.5","1.5652475842498528","0","0","6.534000000000001","0.47295242889745265","0","0","6.534000000000001","0.4729524288974525","10","0","0","0","6.559","0.3026697870617415","5.4","1.3564659966250536","0","0","6.607633333333334","0.4276147656217894","0","0","6.588764285714285","0.6635431410624486"
"50","10","20","0","dry","49","10","0","0","0","6.534000000000001","0.47295242889745254","4.5","1.5652475842498528","0","0","6.534000000000001","0.47295242889745265","0","0","6.534000000000001","0.4729524288974525","10","0","0","0","6.559","0.3026697870617415","5.4","1.3564659966250536","0","0","6.608","0.4279761156367907","0","0","6.588764285714285","0.6635431410624484"
"50","10","20","0","dry","50","10","0","0","0","6.534000000000001","0.47295242889745254","4.5","1.5652475842498528","0","0","6.534000000000001","0.47295242889745265","0","0","6.534000000000001","0.4729524288974525","10","0","0","0","6.558","0.3050835951014081","5.4","1.3564659966250536","0","0","6.608","0.4279761156367905","0","0","6.588764285714285","0.6635431410624484"
"50","10","20","0","dry","51","10","0","0","0","6.534000000000001","0.47295242889745254","4.5","1.5652475842498528","0","0","6.534000000000001","0.4729524288974526","0","0","6.534000000000001","0.4729524288974525","10","0","0","0","6.558","0.3025491695576108","5.4","1.3564659966250536","0","0","6.608200000000001","0.42809802096664223","0","0","6.588907142857143","0.6633792863830169"
"50","10","20","0","dry","52","10","0","0","0","6.534999999999999","0.47185273126262595","4.5","1.5652475842498528","0","0","6.535000000000001","0.47185273126262606","0","0","6.534999999999999","0.4718527312626259","10","0","0","0","6.558999999999999","0.3026037012331474","5.4","1.3564659966250536","0","0","6.608200000000001","0.42809802096664235","0","0","6.589157142857142","0.6633377243385243"
"50","10","20","0","dry","53","10","0","0","0","6.535000000000001","0.47185273126262606","4.5","1.5652475842498528","0","0","6.535000000000001","0.47185273126262606","0","0","6.535000000000001","0.47185273126262595","10","0","0","0","6.56","0.30272099365587435","5.4","1.3564659966250536","0","0","6.6085666666666665","0.4282321034724563","0","0","6.589157142857144","0.6633377243385244"
"50","10","20","0","dry","54","10","0","0","0","6.535000000000001","0.47185273126262606","4.5","1.5652475842498528","0","0","6.535000000000001","0.47185273126262606","0","0","6.535000000000001","0.47185273126262595","10","0","0","0","6.56","0.30272099365587435","5.4","1.3564659966250536","0","0","6.6085666666666665","0.4282321034724564","0","0","6.589157142857142","0.6633377243385244"
"50","10","20","0","dry","55","10","0","0","0","6.534999999999999","0.47185273126262595","4.5","1.5652475842498528","0","0","6.534999999999999","0.47185273126262606","0","0","6.534999999999999","0.4718527312626259","10","0","0","0","6.56","0.3027209936558744","5.4","1.3564659966250536","0","0","6.608766666666666","0.4282836300604748","0","0","6.589157142857144","0.6633377243385243"
"50","10","20","0","dry","56","10","0","0","0","6.534999999999999","0.47185273126262595","4.5","1.5652475842498528","0","0","6.534999999999999","0.47185273126262606","0","0","6.535000000000001","0.47185273126262595","10","0","0","0","6.56","0.3027209936558744","5.4","1.3564659966250536","0","0","6.608891666666667","0.4282389131502545","0","0","6.589157142857142","0.6633377243385244"
"50","10","20","0","dry","57","10","0","0","0","6.535000000000001","0.47185273126262606","4.5","1.5652475842498528","0","0","6.535000000000001","0.47185273126262606","0","0","6.535000000000001","0.47185273126262595","10","0","0","0","6.56","0.3027209936558744","5.4","1.3564659966250536","0","0","6.6088916666666675","0.42823891315025453","0","0","6.589357142857144","0.6632315083539604"
"50","10","20","0","dry","58","10","0","0","0","6.534999999999999","0.47185273126262595","4.5","1.5652475842498528","0","0","6.534999999999999","0.47185273126262606","0","0","6.534999999999999","0.4718527312626259","10","0","0","0","6.56","0.3027209936558744","5.4","1.3564659966250536","0","0","6.609034523809524","0.42821948136335924","0","0","6.589357142857144","0.6632315083539604"
"50","10","20","0","dry","59","10","0","0","0","6.535000000000001","0.47185273126262606","4.5","1.5652475842498528","0","0","6.535000000000001","0.47185273126262606","0","0","6.535000000000001","0.47185273126262595","10","0","0","0","6.558999999999999","0.3026697870617415","5.4","1.3564659966250536","0","0","6.609034523809524","0.4282194813633592","0","0","6.589607142857142","0.6631907098279052"
"50","10","20","0","dry","60","10","0","0","0","6.535000000000001","0.47185273126262606","4.5","1.5652475842498528","0","0","6.535000000000001","0.47185273126262606","0","0","6.535000000000001","0.47185273126262595","10","0","0","0","6.558999999999999","0.3026697870617415","5.4","1.3564659966250536","0","0","6.609326190476191","0.4282586951633244","0","0","6.590107142857143","0.6644317575636974"
"50","10","20","0","dry","61","10","0","0","0","6.535000000000001","0.47185273126262606","4.5","1.5652475842498528","0","0","6.535000000000001","0.47185273126262606","0","0","6.535000000000001","0.47185273126262595","10","0","0","0","6.56","0.3027209936558744","5.4","1.3564659966250536","0","0","6.609326190476191","0.4282586951633244","0","0","6.590107142857143","0.6644317575636973"
"50","10","20","0","dry","62","10","0","0","0","6.535000000000001","0.47185273126262606","4.5","1.5652475842498528","0","0","6.535000000000001","0.47185273126262606","0","0","6.535000000000001","0.47185273126262584","10","0","0","0","6.56","0.30351276744150313","5.4","1.3564659966250536","0","0","6.60945119047619","0.42821454209353316","0","0","6.590107142857143","0.6644317575636973"
"50","10","20","0","dry","63","10","0","0","0","6.536","0.4732060861823313","4.5","1.5652475842498528","0","0","6.536","0.4732060861823317","0","0","6.536","0.47320608618233106","10","0","0","0","6.560999999999998","0.30356053761976365","5.4","1.3564659966250536","0","0","6.60945119047619","0.42821454209353316","0","0","6.590107142857143","0.6644317575636973"
"50","10","20","0","dry","64","10","0","0","0","6.536","0.4732060861823313","4.5","1.5652475842498528","0","0","6.536","0.4732060861823317","0","0","6.536","0.47320608618233106","10","0","0","0","6.560999999999998","0.30356053761976365","5.4","1.3564659966250536","0","0","6.60945119047619","0.42821454209353305","0","0","6.590107142857143","0.6644317575636973"
"50","10","20","0","dry","65","10","0","0","0","6.536","0.4732060861823313","4.5","1.5652475842498528","0","0","6.536","0.4732060861823317","0","0","6.536","0.47320608618233106","10","0","0","0","6.561999999999999","0.30314353036144437","5.4","1.3564659966250536","0","0","6.609617857142856","0.4282987201283106","0","0","6.590583333333333","0.6640529565980915"
