"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Wet weather group runners vs solo runners and no spectators (42.2km)"
"05/01/2024 00:32:53:454 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"58","50","42.2","20","0","wet","39119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","50","42.2","20","0","wet","31127","2","349.22","38.67","1","349.12","38.15","349.32","39.18","11","352.2","48.73","7","351.6","34.74428571428572","353.24","73.19250000000001"
"64","50","42.2","20","0","wet","31850","1","358.58","67.23","0","0","0","358.58","67.23","14","390.2","138.47","7","416.51","46.637142857142855","363.88","230.30428571428573"
"59","50","42.2","20","0","wet","38545","0","0","0","0","0","0","0","0","3","340.5","2053.3","3","340.5","2053.2966666666666","0","0"
"62","50","42.2","20","0","wet","38424","0","0","0","0","0","0","0","0","3","347.52","828.7","3","347.52","828.6966666666668","0","0"
"63","50","42.2","20","0","wet","36325","0","0","0","0","0","0","0","0","7","317.23","1192.02","7","317.23","1192.02","0","0"
"68","50","42.2","20","0","wet","31127","0","0","0","0","0","0","0","0","16","371.32","58.25","11","373.63","37.44727272727273","366.26","104.02400000000002"
"69","50","42.2","20","0","wet","36726","2","365.79","40593.14","2","365.79","40593.14","0","0","6","365.94","810.44","6","365.94","810.4449999999998","0","0"
"70","50","42.2","20","0","wet","36947","0","0","0","0","0","0","0","0","3","388.66","4157.01","3","388.66","4157.01","0","0"
"71","50","42.2","20","0","wet","31127","0","0","0","0","0","0","0","0","15","379.24","64.67","9","372.44","39.001111111111115","389.43","103.17"
"77","50","42.2","20","0","wet","27296","0","0","0","0","0","0","0","0","20","334.27","22.45","9","320.75","17.512222222222217","345.33","26.484545454545454"
"72","50","42.2","20","0","wet","31127","0","0","0","0","0","0","0","0","19","377.16","60.82","13","386.69","40.093076923076914","356.5","105.72333333333334"
"75","50","42.2","20","0","wet","31127","0","0","0","0","0","0","0","0","16","369.85","68.1","11","375.51","38.346363636363634","357.4","133.542"
"78","50","42.2","20","0","wet","31127","1","360.72","40.48","1","360.72","40.48","0","0","14","341.91","93.47","10","330.71","34.211000000000006","369.93","241.61499999999998"
"73","50","42.2","20","0","wet","34402","0","0","0","0","0","0","0","0","12","388.38","105.77","12","388.38","105.77333333333334","0","0"
"79","50","42.2","20","0","wet","33236","0","0","0","0","0","0","0","0","10","368.6","55.9","10","368.6","55.90399999999999","0","0"
"81","50","42.2","20","0","wet","31127","1","360.75","50.12","0","0","0","360.75","50.12","12","366.84","204.93","7","362.51","36.95571428571428","372.9","440.09000000000003"
"82","50","42.2","20","0","wet","31127","0","0","0","0","0","0","0","0","14","352.53","82.46","9","350.15","36.29666666666667","356.81","165.55"
"74","50","42.2","20","0","wet","39041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","50","42.2","20","0","wet","36375","0","0","0","0","0","0","0","0","7","370.45","1423.79","7","370.45","1423.7942857142855","0","0"
"83","50","42.2","20","0","wet","27603","0","0","0","0","0","0","0","0","20","377.69","23.83","11","375.56","19.94090909090909","380.3","28.57888888888889"
"80","50","42.2","20","0","wet","34571","1","354.03","1743.49","0","0","0","354.03","1743.49","9","406.7","89.95","9","406.7","89.94777777777776","0","0"
