"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Dry weather group runners vs solo runners and spectators (5km)"
"04/28/2024 11:25:32:961 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"50","50","5","20","50","dry","2330","9","32.18","6.57","5","32.18","6.570000000000001","32.18","6.570000000000001","11","33.86","7.14","7","32.66","6.948571428571428","35.97","7.4799999999999995"
"53","50","5","20","50","dry","2470","8","31.82","6.52","6","31.82","6.52","31.82","6.52","12","30.99","6.37","3","32.68","6.663333333333333","30.43","6.276666666666666"
"54","50","5","20","50","dry","2429","9","32.1","6.57","8","32.1","6.57125","32.1","6.570000000000001","11","31.59","6.54","6","29.7","6.3116666666666665","33.87","6.811999999999999"
"57","50","5","20","50","dry","2155","10","31.13","6.34","5","31.13","6.34","31.13","6.34","10","28.86","5.9","5","27.13","5.582","30.59","6.224"
"55","50","5","20","50","dry","2464","10","31.68","6.49","4","31.68","6.49","31.68","6.49","10","33.11","6.73","4","34.04","7.03","32.5","6.523333333333332"
"58","50","5","20","50","dry","2376","6","31.49","6.07","4","31.48","6.070000000000001","31.49","6.070000000000001","14","31.57","6.44","8","32.08","6.597499999999999","30.89","6.223333333333334"
"59","50","5","20","50","dry","2545","10","31","6.37","5","31","6.37","31","6.37","10","33.32","7.02","7","35.08","7.352857142857142","29.2","6.233333333333333"
"56","50","5","20","50","dry","2179","9","34.3","7.14","5","34.3","7.14","34.3","7.14","11","31.77","6.53","4","31.85","6.4975000000000005","31.73","6.551428571428572"
"60","50","5","20","50","dry","2275","9","31.58","6.04","3","31.58","6.039999999999998","31.58","6.040000000000001","11","31.37","6.5","6","30.32","6.305000000000001","32.64","6.724000000000001"
"61","50","5","20","50","dry","2269","10","32.22","6.57","5","32.22","6.570000000000001","32.22","6.570000000000001","10","32.28","6.72","5","33.65","7.063999999999999","30.91","6.385999999999999"
"62","50","5","20","50","dry","2562","10","35.63","7.28","3","35.63","7.28","35.63","7.280000000000001","10","33.56","6.85","4","33.24","7.007500000000001","33.78","6.748333333333334"
"63","50","5","20","50","dry","2493","9","35.23","7.22","1","35.23","7.22","35.23","7.219999999999999","11","31.45","6.55","5","30.51","6.488","32.24","6.598333333333334"
"64","50","5","20","50","dry","2562","9","31.17","6.38","3","31.17","6.38","31.17","6.38","11","34.32","7.06","8","34.14","7.0062500000000005","34.78","7.22"
"65","50","5","20","50","dry","2530","7","32.28","7.02","4","32.28","7.0225","32.28","7.02","13","32.91","6.89","7","32.36","6.824285714285716","33.56","6.9733333333333345"
"66","50","5","20","50","dry","2392","10","31.3","6.39","6","31.3","6.391666666666667","31.3","6.39","10","33.11","6.86","6","33.21","6.923333333333334","32.95","6.7625"
"67","50","5","20","50","dry","2431","9","29.07","6.14","6","29.07","6.140000000000001","29.07","6.139999999999999","11","30.75","6.34","9","30.49","6.264444444444445","31.93","6.6899999999999995"
"68","50","5","20","50","dry","2562","8","30.45","6.26","5","30.45","6.26","30.45","6.26","12","31.56","6.52","4","34.55","7.232500000000001","30.06","6.1625"
"70","50","5","20","50","dry","2175","8","36.22","7.07","4","36.22","7.070000000000001","36.22","7.070000000000001","12","31.42","6.35","6","30.83","6.275","32.01","6.4316666666666675"
"69","50","5","20","50","dry","2459","10","31.05","6.14","5","31.05","6.144","31.05","6.14","10","30.57","6.28","5","32.83","6.709999999999999","28.31","5.84"
"71","50","5","20","50","dry","2470","9","30.35","6.22","7","30.35","6.219999999999999","30.35","6.22","11","33.01","6.8","8","32.45","6.8149999999999995","34.51","6.753333333333333"
"72","50","5","20","50","dry","2456","9","31.23","6.4","6","31.23","6.403333333333333","31.23","6.4","11","33.97","7.06","4","36.7","7.5225","32.4","6.788571428571428"
"74","50","5","20","50","dry","2160","8","35.2","7.19","5","35.2","7.1899999999999995","35.2","7.19","12","29.91","6.19","8","29.91","6.228750000000001","29.92","6.105"
"73","50","5","20","50","dry","2463","10","31.55","6.47","6","31.55","6.47","31.55","6.47","10","34.28","6.99","4","32.99","6.762500000000001","35.14","7.136666666666667"
"75","50","5","20","50","dry","2430","7","36","7.16","5","36","7.16","36","7.16","13","32.73","6.73","7","31.64","6.595714285714284","34","6.888333333333334"
"76","50","5","20","50","dry","2465","10","36.23","7.1","5","36.23","7.1","36.23","7.1","10","33.77","6.95","5","34.74","7.126000000000001","32.8","6.773999999999999"
"77","50","5","20","50","dry","2516","9","30.87","6.17","5","30.87","6.172","30.87","6.17","11","34.06","6.97","5","33.75","6.872","34.32","7.046666666666666"
"78","50","5","20","50","dry","2450","8","30.93","6.16","3","30.93","6.160000000000001","30.93","6.16","12","34.22","7.04","7","34.12","7.070000000000002","34.35","7.006"
"79","50","5","20","50","dry","2181","8","31.22","6.35","5","31.22","6.35","31.22","6.35","12","31.63","6.47","5","31.33","6.430000000000001","31.85","6.502857142857144"
"82","50","5","20","50","dry","2148","8","31.77","6.47","6","31.77","6.471666666666666","31.77","6.47","12","30.26","6.17","4","32.4","6.5275","29.19","5.986249999999999"
"81","50","5","20","50","dry","2470","9","30.67","6.28","4","30.67","6.28","30.67","6.28","11","32.61","6.64","6","33.23","6.756666666666665","31.87","6.492"
"84","50","5","20","50","dry","2382","9","31.25","6.38","1","31.25","6.38","31.25","6.380000000000001","11","32.51","6.69","2","34.5","7.254999999999999","32.07","6.563333333333333"
"83","50","5","20","50","dry","2542","8","32.35","7.03","5","32.35","7.032000000000001","32.35","7.03","12","30.6","6.46","5","32.39","6.861999999999999","29.32","6.178571428571429"
"86","50","5","20","50","dry","2327","9","32.78","7.06","6","32.78","7.06","32.78","7.06","11","33.81","6.98","6","32.69","6.776666666666666","35.15","7.2219999999999995"
"85","50","5","20","50","dry","2463","9","31.7","6.49","2","31.7","6.49","31.7","6.49","11","34.51","7.09","6","35.72","7.263333333333334","33.06","6.873999999999999"
"80","50","5","20","50","dry","2548","9","35.53","7.27","5","35.53","7.27","35.52","7.27","11","31.74","6.5","5","33.23","6.8839999999999995","30.5","6.183333333333334"
"87","50","5","20","50","dry","2461","10","32.35","7.02","8","32.35","7.019999999999999","32.35","7.02","10","31.02","6.39","7","30.87","6.425714285714284","31.39","6.3"
"88","50","5","20","50","dry","2191","10","31.85","6.49","4","31.85","6.49","31.85","6.49","10","31.97","6.55","7","32.51","6.577142857142857","30.7","6.4799999999999995"
"89","50","5","20","50","dry","2174","7","30.65","6.15","2","30.65","6.15","30.65","6.15","13","30.41","6.12","7","29.96","6.069999999999999","30.92","6.1866666666666665"
"90","50","5","20","50","dry","2464","7","31.73","6.52","5","31.73","6.524","31.73","6.52","13","34.62","7.15","9","34.89","7.261111111111112","34.01","6.885000000000001"
"91","50","5","20","50","dry","2458","10","32.18","6.59","6","32.18","6.590000000000001","32.18","6.59","10","31.46","6.37","8","31.57","6.43875","31.03","6.11"
"92","50","5","20","50","dry","2138","10","35.62","7.23","3","35.62","7.23","35.62","7.230000000000001","10","31.26","6.53","6","31.97","6.76","30.2","6.185"
"93","50","5","20","50","dry","2175","10","35.43","7.2","4","35.43","7.2","35.43","7.2","10","31.03","6.33","6","29.06","5.953333333333333","33.98","6.887499999999999"
"94","50","5","20","50","dry","2270","9","30.33","6.2","4","30.33","6.2","30.33","6.2","11","30.49","6.28","7","30.96","6.402857142857142","29.65","6.0649999999999995"
"95","50","5","20","50","dry","2494","8","31.43","6.44","3","31.43","6.44","31.43","6.44","12","34.25","7.07","9","32.87","6.8","38.38","7.88"
"96","50","5","20","50","dry","2562","8","30.98","6.35","2","30.98","6.35","30.98","6.35","12","32.22","6.64","5","35.52","7.38","29.86","6.117142857142857"
"98","50","5","20","50","dry","2507","7","30.52","6.26","2","30.52","6.26","30.52","6.26","13","32.55","6.72","6","32.36","6.783333333333333","32.71","6.6571428571428575"
"99","50","5","20","50","dry","2530","10","33.99","7.17","6","34","7.17","33.99","7.17","10","35.1","7.24","4","37.52","7.8075","33.48","6.859999999999999"
"97","50","5","20","50","dry","2562","10","35.32","7.24","4","35.32","7.24","35.32","7.24","10","33.98","7.05","6","34.86","7.225","32.66","6.79"
"100","50","5","20","50","dry","2562","9","30.58","6.27","1","30.58","6.27","30.58","6.269999999999999","11","33","6.93","8","33.82","7.1987499999999995","30.82","6.223333333333334"
