"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Dry weather group runners vs solo runners and spectators (42.2km)"
"04/28/2024 12:37:22:682 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"55","50","42.2","20","50","dry","21676","1","292.4","7.05","0","0","0","292.4","7.05","19","291.03","6.92","7","284.91","6.758571428571428","294.6","7.006666666666667"
"54","50","42.2","20","50","dry","21545","7","286.84","6.41","5","286.79","6.408","286.98","6.425","13","287.34","6.37","4","287.17","6.1375","287.42","6.476666666666668"
"50","50","42.2","20","50","dry","21284","0","0","0","0","0","0","0","0","20","275.41","6.07","9","273.64","5.911111111111111","276.86","6.204545454545454"
"57","50","42.2","20","50","dry","19898","1","278.9","6.59","1","278.9","6.59","0","0","19","282.1","6.85","8","281.62","6.825","282.45","6.861818181818182"
"56","50","42.2","20","50","dry","20813","6","281.52","6.41","3","281.49","6.4","281.55","6.409999999999999","14","271.62","6.11","7","255.62","5.621428571428571","287.62","6.590000000000001"
"60","50","42.2","20","50","dry","19220","0","0","0","0","0","0","0","0","20","278.15","6.37","12","276.85","6.284166666666666","280.1","6.492500000000001"
"61","50","42.2","20","50","dry","18650","4","262.36","6.07","1","262.37","6.070000000000001","262.36","6.073333333333334","16","261.98","6.05","7","261.67","6","262.23","6.084444444444445"
"58","50","42.2","20","50","dry","20833","0","0","0","0","0","0","0","0","20","275.28","6.34","10","274.9","6.294","275.66","6.389"
"59","50","42.2","20","50","dry","21120","0","0","0","0","0","0","0","0","20","276.38","6.46","7","287.85","6.84142857142857","270.2","6.2576923076923086"
"63","50","42.2","20","50","dry","19310","0","0","0","0","0","0","0","0","20","272.25","6.18","6","261.95","5.834999999999999","276.67","6.333571428571428"
"64","50","42.2","20","50","dry","18748","1","281.67","7","1","281.67","7","0","0","19","275.9","6.6","12","264.14","6.28","296.06","7.152857142857144"
"65","50","42.2","20","50","dry","18737","2","274.58","6.43","1","274.77","6.429999999999999","274.4","6.42","18","272.24","6.37","6","279.34","6.538333333333333","268.69","6.283333333333333"
"66","50","42.2","20","50","dry","20832","2","268.06","6.16","1","268.05","6.16","268.07","6.16","18","285.11","6.55","6","274.35","6.218333333333333","290.49","6.719166666666667"
"62","50","42.2","20","50","dry","22285","6","266.95","6.37","3","266.97","6.37","266.93","6.37","14","298.13","7.18","7","312.27","7.485714285714284","284","6.871428571428572"
"68","50","42.2","20","50","dry","18915","2","266.71","6.32","0","0","0","266.71","6.320000000000001","18","260.39","6.18","10","255.27","6.096","266.8","6.286249999999999"
