"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Dry weather group runners vs solo runners and spectators (21km)"
"04/28/2024 10:19:29:896 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"79","50","21","20","50","dry","12320","3","116.87","0.43","0","0","0","116.87","0.43333333333333335","16","116.84","6.87","9","129.62","8.583333333333334","100.41","4.658571428571429"
"83","50","21","20","50","dry","11102","0","0","0","0","0","0","0","0","20","102.13","4.86","8","98.66","4.2125","104.43","5.295833333333334"
"82","50","21","20","50","dry","12088","0","0","0","0","0","0","0","0","20","119.22","5.99","6","125.37","7.515000000000001","116.59","5.338571428571428"
"78","50","21","20","50","dry","11158","0","0","0","0","0","0","0","0","20","103.91","4.79","7","116.5","6.864285714285713","97.13","3.68"
"84","50","21","20","50","dry","11832","0","0","0","0","0","0","0","0","20","105.7","5.58","11","98.05","5.204545454545454","115.05","6.033333333333333"
"85","50","21","20","50","dry","11492","0","0","0","0","0","0","0","0","20","101.3","5.19","10","106.75","6.013","95.84","4.357"
"86","50","21","20","50","dry","10352","0","0","0","0","0","0","0","0","20","101.34","4.6","10","101.65","4.7330000000000005","101.03","4.465"
"87","50","21","20","50","dry","11738","0","0","0","0","0","0","0","0","20","98.46","5.1","9","105.63","5.89111111111111","92.58","4.444545454545454"
"88","50","21","20","50","dry","9646","0","0","0","0","0","0","0","0","20","97.5","4.26","10","100.91","4.515","94.09","3.996000000000001"
"92","50","21","20","50","dry","10228","0","0","0","0","0","0","0","0","20","94.61","4.34","12","99.48","5.023333333333332","87.3","3.3162499999999997"
"89","50","21","20","50","dry","11115","2","84.54","0.35","0","0","0","84.54","0.35","18","101.15","5.11","7","83.87","3.6971428571428575","112.15","6.008181818181817"
"90","50","21","20","50","dry","11887","0","0","0","0","0","0","0","0","20","109.69","5.73","11","108.52","6.074545454545454","111.12","5.313333333333333"
"91","50","21","20","50","dry","11861","0","0","0","0","0","0","0","0","20","111.96","5.59","11","125.48","7.286363636363634","95.44","3.5099999999999993"
"94","50","21","20","50","dry","12806","0","0","0","0","0","0","0","0","20","116.68","6.49","8","128.4","8.278749999999999","108.86","5.2925"
"95","50","21","20","50","dry","12806","2","73.56","0.44","0","0","0","73.56","0.44","18","111.72","6.69","12","119.55","7.979166666666667","96.05","4.1066666666666665"
"97","50","21","20","50","dry","11020","0","0","0","0","0","0","0","0","20","103.2","4.79","8","94","4.506249999999999","109.33","4.98"
"96","50","21","20","50","dry","12806","0","0","0","0","0","0","0","0","20","102.81","5.64","11","109.92","6.435454545454546","94.12","4.659999999999999"
"93","50","21","20","50","dry","12806","0","0","0","0","0","0","0","0","20","108.49","6.13","10","92.84","4.763000000000001","124.14","7.499999999999998"
"98","50","21","20","50","dry","11899","2","119.77","0.5","0","0","0","119.77","0.495","18","128.51","6.48","6","147.56","9.683333333333332","118.99","4.878333333333334"
"100","50","21","20","50","dry","9814","0","0","0","0","0","0","0","0","20","91.58","4.12","12","71.74","2.5408333333333335","121.33","6.48625"
"99","50","21","20","50","dry","10378","0","0","0","0","0","0","0","0","20","100.73","4.81","12","87.78","3.8258333333333328","120.15","6.2875"
